espn_player_id,team_id,espn_team,name,position,class_year,height_display,weight_lbs,source
5262107,130174.0,Texas A&M-San Antonio Jaguars,Gabriel Til,G,Junior,"6' 9""",200.0,espn_roster
5320774,130174.0,Texas A&M-San Antonio Jaguars,Rick Vandenheever,F,Sophomore,"6' 9""",230.0,espn_roster
5320765,130174.0,Texas A&M-San Antonio Jaguars,Najae Williams,G,Sophomore,"5' 11""",120.0,espn_roster
5176729,2504.0,Prairie View A&M Panthers,Ryan Bolton Jr.,C,Sophomore,"6' 10""",245.0,espn_roster
5177019,2504.0,Prairie View A&M Panthers,Marcel Bryant,F,Junior,"6' 7""",235.0,espn_roster
5190922,2504.0,Prairie View A&M Panthers,Hassane Diallo,F,Junior,"6' 8""",225.0,espn_roster
4904924,2504.0,Prairie View A&M Panthers,Corey Dunning,F,Senior,"6' 9""",225.0,espn_roster
5243361,2504.0,Prairie View A&M Panthers,Isaiah Foster,G,Junior,"6' 1""",170.0,espn_roster
5176727,2504.0,Prairie View A&M Panthers,Dontae Horne,G,Senior,"6' 4""",190.0,espn_roster
4703215,2504.0,Prairie View A&M Panthers,Tai'Reon Joseph,G,Senior,"6' 3""",180.0,espn_roster
5243098,2504.0,Prairie View A&M Panthers,Seryee Lewis,F,Senior,"6' 9""",240.0,espn_roster
4705371,2504.0,Prairie View A&M Panthers,Joey Madimba,G,Senior,"6' 5""",205.0,espn_roster
5247621,2504.0,Prairie View A&M Panthers,Keeshawn Mason,F,Senior,"6' 8""",240.0,espn_roster
5314805,2504.0,Prairie View A&M Panthers,Elijah Mitchell,G,Sophomore,"6' 5""",207.0,espn_roster
5314804,2504.0,Prairie View A&M Panthers,Jannoy Thomas,G,Junior,"5' 11""",185.0,espn_roster
4904928,2504.0,Prairie View A&M Panthers,Cory Wells,F,Senior,"6' 7""",200.0,espn_roster
4904931,2504.0,Prairie View A&M Panthers,Lance Williams,G,Senior,"6' 1""",181.0,espn_roster
5177138,2504.0,Prairie View A&M Panthers,Doug Young,G,Senior,"6' 0""",175.0,espn_roster
5316007,128256.0,College of Biblical Studies Ambassadors,Prince Ajiero,F,Freshman,"6' 6""",,espn_roster
5324026,128256.0,College of Biblical Studies Ambassadors,Jason Aruke,F,Sophomore,"6' 5""",,espn_roster
5316011,128256.0,College of Biblical Studies Ambassadors,Zachary Bates,G,Freshman,"6' 4""",,espn_roster
5247401,128256.0,College of Biblical Studies Ambassadors,Darrell Bembry,G,Sophomore,"6' 3""",,espn_roster
5184288,128256.0,College of Biblical Studies Ambassadors,Miguel Cabrera,G,Sophomore,"5' 8""",,espn_roster
5316008,128256.0,College of Biblical Studies Ambassadors,Treveon Ford,F,Freshman,"6' 5""",,espn_roster
5315997,128256.0,College of Biblical Studies Ambassadors,Trae Gage,G,Freshman,"5' 8""",,espn_roster
5316010,128256.0,College of Biblical Studies Ambassadors,Kendall Hamilton,G,Sophomore,"6' 7""",,espn_roster
5316004,128256.0,College of Biblical Studies Ambassadors,Coreon Hardy,G,Sophomore,"6' 3""",,espn_roster
5316005,128256.0,College of Biblical Studies Ambassadors,Alvin Kay,F,Freshman,"6' 6""",,espn_roster
5329815,128256.0,College of Biblical Studies Ambassadors,Frank Madubuko,C,Sophomore,"6' 7""",,espn_roster
5316001,128256.0,College of Biblical Studies Ambassadors,Trayvon Martinez,G,Freshman,"6' 3""",,espn_roster
5184292,128256.0,College of Biblical Studies Ambassadors,Tayvein O'Guinn,C,Senior,"6' 1""",,espn_roster
5316000,128256.0,College of Biblical Studies Ambassadors,Omani Ozenne,G,Freshman,"5' 11""",,espn_roster
5247979,128256.0,College of Biblical Studies Ambassadors,EliJah Pickens,G,Sophomore,"6' 2""",,espn_roster
5316009,128256.0,College of Biblical Studies Ambassadors,Judah Pickens,G,Sophomore,"6' 2""",,espn_roster
5315998,128256.0,College of Biblical Studies Ambassadors,Darion Ramos,G,Sophomore,"6' 0""",,espn_roster
5316003,128256.0,College of Biblical Studies Ambassadors,Blake Scott,F,Freshman,"6' 2""",,espn_roster
5247405,128256.0,College of Biblical Studies Ambassadors,Marquice Scott,G,,,,espn_roster
5315999,128256.0,College of Biblical Studies Ambassadors,Kolby Ward,G,Freshman,"6' 0""",,espn_roster
4432739,93.0,Murray State Racers,Dylan Anderson,C,Junior,"7' 0""",235.0,espn_roster
5313871,93.0,Murray State Racers,Dillon Butler,G,Freshman,"6' 3""",192.0,espn_roster
5313868,93.0,Murray State Racers,Mathis Courbon,G,Freshman,"6' 6""",190.0,espn_roster
5313870,93.0,Murray State Racers,Lachlan Crate,G,Freshman,"6' 8""",215.0,espn_roster
5313873,93.0,Murray State Racers,Roman Domon,G,Freshman,"6' 9""",225.0,espn_roster
5313869,93.0,Murray State Racers,Tristian Ford,G,Freshman,"6' 3""",164.0,espn_roster
5113534,93.0,Murray State Racers,Javon Jackson,G,Senior,"6' 3""",190.0,espn_roster
5105580,93.0,Murray State Racers,Fred King,C,Senior,"6' 9""",267.0,espn_roster
5105531,93.0,Murray State Racers,KyeRon Lindsay-Martin,F,Senior,"6' 8""",222.0,espn_roster
4683755,93.0,Murray State Racers,Mason Miller,F,Senior,"6' 9""",190.0,espn_roster
5313872,93.0,Murray State Racers,Brayden Shorter,G,Junior,"6' 5""",210.0,espn_roster
5105578,93.0,Murray State Racers,Ben Shtolzberg,G,Senior,"6' 4""",195.0,espn_roster
5239783,93.0,Murray State Racers,Layne Taylor,G,Sophomore,"5' 11""",184.0,espn_roster
5240511,93.0,Murray State Racers,KJ Tenner,G,Sophomore,"6' 0""",166.0,espn_roster
4596711,93.0,Murray State Racers,JJ Traynor,F,Senior,"6' 9""",210.0,espn_roster
5175357,93.0,Murray State Racers,Brock Vice,F,Sophomore,"6' 10""",238.0,espn_roster
5241630,2437.0,Omaha Mavericks,Khamani Cooper,G,Junior,"6' 4""",190.0,espn_roster
5095063,2437.0,Omaha Mavericks,Paul Djobet,G,Junior,"6' 7""",215.0,espn_roster
5107263,2437.0,Omaha Mavericks,Ja'Sean Glover,G,Senior,"6' 5""",205.0,espn_roster
5106459,2437.0,Omaha Mavericks,Julian Margrave,F,Senior,"6' 10""",230.0,espn_roster
5182715,2437.0,Omaha Mavericks,Rob Matos,G,Junior,"5' 9""",175.0,espn_roster
5176948,2437.0,Omaha Mavericks,Deng Mayar,F,Senior,"6' 7""",180.0,espn_roster
5314814,2437.0,Omaha Mavericks,Benji Nelson,F,Sophomore,"6' 8""",171.0,espn_roster
5177349,2437.0,Omaha Mavericks,Isaac Ondekane,C,Senior,"6' 8""",250.0,espn_roster
5181402,2437.0,Omaha Mavericks,Brandon Orgilbold,G,,"6' 0""",,espn_roster
5107268,2437.0,Omaha Mavericks,Tony Osburn,G,Senior,"6' 2""",200.0,espn_roster
5241909,2437.0,Omaha Mavericks,Christian Richardson,C,Senior,"7' 1""",230.0,espn_roster
5314815,2437.0,Omaha Mavericks,Brock Scholl,F,Freshman,"6' 8""",220.0,espn_roster
5241628,2437.0,Omaha Mavericks,Valentino Simon,F,Senior,"6' 6""",200.0,espn_roster
5241627,2437.0,Omaha Mavericks,Aidan Skradis,G,Sophomore,"6' 4""",185.0,espn_roster
5177015,2437.0,Omaha Mavericks,Grant Stubblefield,G,Junior,"6' 1""",190.0,espn_roster
5241629,2437.0,Omaha Mavericks,Kamryn Thomas,F,Senior,"6' 8""",205.0,espn_roster
5107275,2437.0,Omaha Mavericks,Lance Waddles,G,Senior,"6' 4""",200.0,espn_roster
5314593,2617.0,Stephen F. Austin Lumberjacks,Gediminas Alisas,F,Sophomore,,,espn_roster
5176674,2617.0,Stephen F. Austin Lumberjacks,Kam Burton,G,Junior,"6' 3""",195.0,espn_roster
5314587,2617.0,Stephen F. Austin Lumberjacks,Narit Chotikavanic,G,Sophomore,,,espn_roster
5177516,2617.0,Stephen F. Austin Lumberjacks,Chrishawn Christmas,G,Senior,"6' 5""",210.0,espn_roster
5243088,2617.0,Stephen F. Austin Lumberjacks,Jerald Colonel,F,Senior,"6' 9""",200.0,espn_roster
5314589,2617.0,Stephen F. Austin Lumberjacks,Harris Dar,G,Sophomore,,,espn_roster
5247636,2617.0,Stephen F. Austin Lumberjacks,Christian Green,G,Junior,,,espn_roster
5314590,2617.0,Stephen F. Austin Lumberjacks,Yohan Gutierrez,F,Freshman,,,espn_roster
5314588,2617.0,Stephen F. Austin Lumberjacks,Bryceson Melvin,G,Freshman,,,espn_roster
5314594,2617.0,Stephen F. Austin Lumberjacks,Ahamed Mohammed,G,Senior,,,espn_roster
5175392,2617.0,Stephen F. Austin Lumberjacks,Tichyque Musaka,F,Junior,"6' 11""",200.0,espn_roster
5314591,2617.0,Stephen F. Austin Lumberjacks,Lateef Patrick,G,Junior,,,espn_roster
5314586,2617.0,Stephen F. Austin Lumberjacks,Marcus Scurry,G,Freshman,,,espn_roster
5314592,2617.0,Stephen F. Austin Lumberjacks,Eltramon Smith Jr.,F,Sophomore,,,espn_roster
5106037,2617.0,Stephen F. Austin Lumberjacks,Keon Thompson,G,Senior,"6' 1""",198.0,espn_roster
5316297,2398.0,Millsaps Majors,Jordan Buckhalter,G,Freshman,"5' 10""",,espn_roster
5316296,2398.0,Millsaps Majors,David Combest Jr.,G,Junior,"6' 1""",,espn_roster
5316302,2398.0,Millsaps Majors,Zac Cook,F,Sophomore,"6' 3""",185.0,espn_roster
5180697,2398.0,Millsaps Majors,Colt Donley,G,Junior,"6' 3""",,espn_roster
5181435,2398.0,Millsaps Majors,Dakota Gasca,PG,Senior,"5' 10""",155.0,espn_roster
5181438,2398.0,Millsaps Majors,Mack Gorton,C,Senior,"6' 7""",230.0,espn_roster
5316300,2398.0,Millsaps Majors,Samuel Holt,F,Sophomore,"6' 5""",175.0,espn_roster
5316294,2398.0,Millsaps Majors,Davion James,G,Junior,"6' 2""",,espn_roster
5316301,2398.0,Millsaps Majors,Ma'Chai Johnson,G,Freshman,"6' 0""",,espn_roster
5316289,2398.0,Millsaps Majors,Caleb Kent,G,Senior,"6' 2""",185.0,espn_roster
5316295,2398.0,Millsaps Majors,Luke LeFors,G,Freshman,"5' 11""",,espn_roster
5181434,2398.0,Millsaps Majors,Cameron Lumar,G,Junior,"6' 0""",185.0,espn_roster
5316288,2398.0,Millsaps Majors,Talen Page,G,Freshman,"6' 0""",,espn_roster
5316290,2398.0,Millsaps Majors,Jovanni Perez,PG,Sophomore,"6' 1""",160.0,espn_roster
5181437,2398.0,Millsaps Majors,Rodney Phillips Jr.,G,Junior,"6' 3""",,espn_roster
5316299,2398.0,Millsaps Majors,Wyatt Richardson,G,Sophomore,"6' 4""",185.0,espn_roster
5316293,2398.0,Millsaps Majors,Ben Simms,G,Freshman,"5' 10""",,espn_roster
5316291,2398.0,Millsaps Majors,Matheus Siqueira,G,Sophomore,"6' 3""",175.0,espn_roster
5316292,2398.0,Millsaps Majors,Brock Smith,G,Freshman,"6' 1""",,espn_roster
5316298,2398.0,Millsaps Majors,Jaxon Toney,G,Junior,"6' 6""",,espn_roster
5181439,2398.0,Millsaps Majors,RJ VanBeber,F,Senior,"6' 6""",215.0,espn_roster
5107963,2181.0,Drake Bulldogs,Andrew Alia,G,Junior,"6' 3""",195.0,espn_roster
5107781,2181.0,Drake Bulldogs,Braden Appelhans,G,Junior,"6' 6""",190.0,espn_roster
5313838,2181.0,Drake Bulldogs,Bryson Bahl,G,Freshman,"6' 4""",180.0,espn_roster
5313839,2181.0,Drake Bulldogs,Heri Bukinga,F,Freshman,"6' 11""",235.0,espn_roster
4712893,2181.0,Drake Bulldogs,Isaiah Carr,F,Senior,"6' 11""",235.0,espn_roster
5105646,2181.0,Drake Bulldogs,Wilguens Jr. Exacte,F,Junior,"6' 6""",230.0,espn_roster
5186601,2181.0,Drake Bulldogs,Okku Federiko,F,Sophomore,"6' 9""",210.0,espn_roster
5313836,2181.0,Drake Bulldogs,Griffen Goodbary,F,Freshman,"6' 10""",220.0,espn_roster
5241452,2181.0,Drake Bulldogs,Owen Larson,G,Sophomore,"6' 1""",190.0,espn_roster
5105965,2181.0,Drake Bulldogs,Jalen Quinn,G,Senior,"6' 3""",190.0,espn_roster
5313837,2181.0,Drake Bulldogs,LJ Rush,G,Freshman,"5' 10""",175.0,espn_roster
5176347,2181.0,Drake Bulldogs,Eli Shetlar,G,Sophomore,"6' 6""",190.0,espn_roster
5239829,2181.0,Drake Bulldogs,Jaehshon Thomas,G,Senior,"6' 3""",185.0,espn_roster
5107851,2464.0,Northern Arizona Lumberjacks,Ryan Abelman,G,Junior,"6' 4""",200.0,espn_roster
5313238,2464.0,Northern Arizona Lumberjacks,JT Amundsen,G,Freshman,"5' 8""",160.0,espn_roster
5243033,2464.0,Northern Arizona Lumberjacks,Kavon Bradford,G,Sophomore,"6' 1""",180.0,espn_roster
4897938,2464.0,Northern Arizona Lumberjacks,Diego Campisano,F,Senior,"6' 6""",205.0,espn_roster
5177696,2464.0,Northern Arizona Lumberjacks,Zack Davidson,F,Sophomore,"6' 9""",225.0,espn_roster
4888717,2464.0,Northern Arizona Lumberjacks,Oakland Fort,G,Senior,"5' 10""",180.0,espn_roster
5176783,2464.0,Northern Arizona Lumberjacks,Traivar Jackson,F,Senior,"6' 7""",212.0,espn_roster
5313239,2464.0,Northern Arizona Lumberjacks,Chris Komin,G,Freshman,"6' 3""",160.0,espn_roster
5176190,2464.0,Northern Arizona Lumberjacks,Arne Osojnik,G,Junior,"6' 6""",200.0,espn_roster
5313240,2464.0,Northern Arizona Lumberjacks,Brennan Peterson,G,Freshman,"6' 0""",167.0,espn_roster
5248277,2464.0,Northern Arizona Lumberjacks,Karl Poom,F,Sophomore,"6' 8""",228.0,espn_roster
5313241,2464.0,Northern Arizona Lumberjacks,Erez Poran,G,Freshman,"6' 6""",197.0,espn_roster
4896885,2464.0,Northern Arizona Lumberjacks,Isaiah Shaw,G,Junior,"6' 8""",200.0,espn_roster
5107304,2464.0,Northern Arizona Lumberjacks,Walker Timme,F,Junior,"6' 7""",227.0,espn_roster
5105675,284.0,Stonehill Skyhawks,William Batchelder,G,Senior,"6' 2""",180.0,espn_roster
5315087,284.0,Stonehill Skyhawks,Colin Byrne,G,Freshman,"6' 3""",170.0,espn_roster
5182714,284.0,Stonehill Skyhawks,Charlie Diamantis,G,Senior,"6' 3""",190.0,espn_roster
4897973,284.0,Stonehill Skyhawks,Raymond Espinal-Guzman,F,Senior,"6' 8""",220.0,espn_roster
5315084,284.0,Stonehill Skyhawks,Davante Hackett,G,Junior,"6' 3""",180.0,espn_roster
5315088,284.0,Stonehill Skyhawks,Anthony Holden,G,Senior,"6' 5""",185.0,espn_roster
5315085,284.0,Stonehill Skyhawks,Norbu Jenpa,G,Freshman,"6' 4""",180.0,espn_roster
5242407,284.0,Stonehill Skyhawks,Hermann Koffi,G,Sophomore,"6' 4""",203.0,espn_roster
5315086,284.0,Stonehill Skyhawks,Cory Lovell,F,Junior,"6' 9""",209.0,espn_roster
5242410,284.0,Stonehill Skyhawks,Pearse McGuinn,F,Sophomore,"6' 8""",205.0,espn_roster
5106628,284.0,Stonehill Skyhawks,Ethan Meuser,F,Senior,"6' 8""",205.0,espn_roster
5242408,284.0,Stonehill Skyhawks,Eino Montin,G,Junior,"6' 1""",180.0,espn_roster
5315083,284.0,Stonehill Skyhawks,Trenton Ruth,G,Sophomore,"6' 3""",185.0,espn_roster
5106620,284.0,Stonehill Skyhawks,Chas Stinson,G,Senior,"6' 4""",195.0,espn_roster
5107184,284.0,Stonehill Skyhawks,Rex Sunderland,G,Senior,"6' 5""",198.0,espn_roster
5107189,284.0,Stonehill Skyhawks,Ridvan Tutic,F,Junior,"6' 11""",245.0,espn_roster
5316344,2645.0,Thomas College Terriers,Brady Adams,G,Freshman,"5' 11""",,espn_roster
5316334,2645.0,Thomas College Terriers,TJ Blackmon,G,Sophomore,"5' 10""",,espn_roster
5258832,2645.0,Thomas College Terriers,Isiah Corson,F,Sophomore,"6' 7""",,espn_roster
5316345,2645.0,Thomas College Terriers,Lance Crowell,F,Freshman,"6' 6""",,espn_roster
5189796,2645.0,Thomas College Terriers,Faron Cureton,G,Junior,"6' 1""",,espn_roster
5316348,2645.0,Thomas College Terriers,DeNash Davis,F,Freshman,"6' 8""",,espn_roster
5316343,2645.0,Thomas College Terriers,Calan Denne,G,Freshman,"6' 3""",,espn_roster
5316335,2645.0,Thomas College Terriers,Jayden Desimone,G,Junior,"6' 0""",,espn_roster
5316337,2645.0,Thomas College Terriers,Ibrahim Doumbouya,G,Junior,"5' 11""",,espn_roster
5316336,2645.0,Thomas College Terriers,Pepito Girumugisha,G,Sophomore,"6' 0""",,espn_roster
5316339,2645.0,Thomas College Terriers,Isaiah Godley,G,Freshman,"6' 4""",,espn_roster
5316342,2645.0,Thomas College Terriers,Nate Hebert,G,Freshman,"6' 1""",,espn_roster
5316338,2645.0,Thomas College Terriers,Jayden Kim,G,Freshman,"5' 10""",,espn_roster
5189804,2645.0,Thomas College Terriers,Spencer Minihan,F,Junior,"6' 4""",,espn_roster
5316346,2645.0,Thomas College Terriers,Colby Mitchell,F,Freshman,"6' 3""",,espn_roster
5258831,2645.0,Thomas College Terriers,Payton Mitchell,G,Sophomore,"6' 1""",,espn_roster
5189790,2645.0,Thomas College Terriers,Yasmo Mohamud,F,Senior,"6' 3""",,espn_roster
5316347,2645.0,Thomas College Terriers,Cole Perkins,G,Freshman,"5' 10""",,espn_roster
5316341,2645.0,Thomas College Terriers,Omri Sarid,G,Freshman,"6' 1""",,espn_roster
5316340,2645.0,Thomas College Terriers,Landon Voros,G,Freshman,"6' 2""",,espn_roster
5239626,2182.0,Drexel Dragons,Ralph Akuta,F,Sophomore,"7' 1""",285.0,espn_roster
5312144,2182.0,Drexel Dragons,Eli Beard,G,Senior,"5' 11""",160.0,espn_roster
5105778,2182.0,Drexel Dragons,Shane Blakeney,G,Junior,"6' 5""",200.0,espn_roster
5312146,2182.0,Drexel Dragons,Ignacio Campoy Galvez,F,Freshman,"6' 7""",210.0,espn_roster
5105783,2182.0,Drexel Dragons,Max Davis,G,Senior,"6' 4""",200.0,espn_roster
5312145,2182.0,Drexel Dragons,Martin de LaPorterie,F,Junior,"7' 1""",210.0,espn_roster
5239625,2182.0,Drexel Dragons,Clem Edomwonyin,F,Sophomore,"6' 9""",225.0,espn_roster
5176529,2182.0,Drexel Dragons,Villiam Garcia Adsten,G,Junior,"6' 8""",225.0,espn_roster
5060723,2182.0,Drexel Dragons,Moses Hipps,G,Freshman,"6' 4""",180.0,espn_roster
5108105,2182.0,Drexel Dragons,Victor Panov,F,Senior,"6' 7""",230.0,espn_roster
5239623,2182.0,Drexel Dragons,Josh Reed,G,Sophomore,"6' 2""",200.0,espn_roster
5174941,2182.0,Drexel Dragons,Horace Simmons Jr.,F,Sophomore,"6' 6""",215.0,espn_roster
5101666,2182.0,Drexel Dragons,Dillon Tingler,G,Sophomore,"6' 7""",175.0,espn_roster
5105781,2182.0,Drexel Dragons,Garfield Turner,F,Senior,"6' 8""",250.0,espn_roster
5239624,2182.0,Drexel Dragons,Kevon Vanderhorst,G,Junior,"6' 2""",180.0,espn_roster
5323191,2725.0,Widener Pride,Jacob Aryee,G,Senior,"6' 4""",205.0,espn_roster
5323188,2725.0,Widener Pride,Myles Bright,G,Senior,"6' 2""",165.0,espn_roster
5323195,2725.0,Widener Pride,TJ Bryson,G,Freshman,"6' 3""",190.0,espn_roster
5323193,2725.0,Widener Pride,Ethan Dodson,G,Junior,"6' 1""",175.0,espn_roster
5323190,2725.0,Widener Pride,Keith Gee,G,Junior,"5' 10""",170.0,espn_roster
5323183,2725.0,Widener Pride,Madyx Gruber,G,Freshman,"6' 1""",170.0,espn_roster
5323192,2725.0,Widener Pride,Jeremy Hanton,G,Freshman,"6' 4""",205.0,espn_roster
5323181,2725.0,Widener Pride,Drew Harvey,G,Freshman,"5' 11""",165.0,espn_roster
5323186,2725.0,Widener Pride,Matt Johnson,G,Senior,"5' 10""",165.0,espn_roster
5323198,2725.0,Widener Pride,Emmett Kane,G,Junior,"6' 3""",180.0,espn_roster
5323187,2725.0,Widener Pride,Jayden Lawrence,F,Freshman,"6' 3""",200.0,espn_roster
5323196,2725.0,Widener Pride,Dwight Mathews,G,Senior,"6' 4""",190.0,espn_roster
5323185,2725.0,Widener Pride,Namisse Musonge,G,Freshman,"6' 5""",195.0,espn_roster
5323184,2725.0,Widener Pride,Jay-Nelly Reyes,G,Junior,"6' 2""",190.0,espn_roster
5323189,2725.0,Widener Pride,Dylan Schlatter,G,Sophomore,"6' 1""",165.0,espn_roster
5323194,2725.0,Widener Pride,Conner Schumacher,F,Freshman,"6' 7""",200.0,espn_roster
5323182,2725.0,Widener Pride,Kori Segich,G,Sophomore,"6' 4""",210.0,espn_roster
5323197,2725.0,Widener Pride,Kieren Webb,G,Freshman,"6' 2""",165.0,espn_roster
5176337,2678.0,VMI Keydets,Walker Andrews,G,Sophomore,"6' 1""",180.0,espn_roster
5107351,2678.0,VMI Keydets,Rickey Bradley Jr.,G,Senior,"6' 2""",200.0,espn_roster
5176334,2678.0,VMI Keydets,AJ Clark,G,Junior,"6' 4""",184.0,espn_roster
5314582,2678.0,VMI Keydets,Alexander Daushvili,F,Freshman,"6' 8""",211.0,espn_roster
5314583,2678.0,VMI Keydets,Branford Edmonds III,G,Sophomore,"6' 2""",185.0,espn_roster
5238193,2678.0,VMI Keydets,Mason Hagedorn,F,Sophomore,"6' 9""",225.0,espn_roster
5243263,2678.0,VMI Keydets,Linus Holmstrom,G,Sophomore,"6' 3""",195.0,espn_roster
5107076,2678.0,VMI Keydets,TJ Johnson,F,Junior,"6' 7""",215.0,espn_roster
5314584,2678.0,VMI Keydets,Mason Lawson,G,Sophomore,"6' 1""",185.0,espn_roster
5243262,2678.0,VMI Keydets,Cal Liston,F,Sophomore,"6' 5""",217.0,espn_roster
5243265,2678.0,VMI Keydets,Jaylen Pazon,G,Sophomore,"6' 5""",195.0,espn_roster
5176339,2678.0,VMI Keydets,Robert Peters,F,Junior,"6' 8""",220.0,espn_roster
5243264,2678.0,VMI Keydets,Kaden Stuckey,F,Sophomore,"6' 8""",232.0,espn_roster
5314580,2678.0,VMI Keydets,Mario Tatum Jr.,G,Freshman,"6' 3""",190.0,espn_roster
5176530,2678.0,VMI Keydets,Tan Yildizoglu,G,Junior,"6' 4""",190.0,espn_roster
5316152,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Jordan Appling,G,Sophomore,"6' 3""",,espn_roster
5184959,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Nantambu Calhoun,G,Junior,"6' 0""",,espn_roster
5247245,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Cole Callaway,G,Sophomore,"6' 4""",,espn_roster
5316155,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Bryson Demby,G,Freshman,"6' 4""",,espn_roster
5316156,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Jakobie Ginns,F,Sophomore,"6' 4""",,espn_roster
5316154,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,William Givens,G,Junior,"6' 0""",,espn_roster
5316158,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Miles Leaks,G,Freshman,"6' 0""",,espn_roster
5316159,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Christian Outlaw,F,Freshman,"6' 6""",,espn_roster
5316157,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Antonio Perkins,G,Sophomore,"6' 4""",,espn_roster
5316160,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Makai Rhodes,F,Freshman,"6' 5""",,espn_roster
5316153,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Amare Robinson,F,Freshman,"6' 4""",,espn_roster
5111695,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Ethan Smith,F,Senior,"6' 7""",,espn_roster
5246795,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Josh Smith,G,Sophomore,"6' 1""",,espn_roster
5316161,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Sabastian Taylor,G,Sophomore,"6' 5""",,espn_roster
5316151,3169.0,Johnson & Wales-Charlotte JOHNSON & WALES-CHARLOTTE,Cooper Wiley,G,Sophomore,"6' 4""",,espn_roster
5241388,2199.0,Eastern Michigan Eagles,Merritt Alderink,F,Sophomore,"6' 7""",215.0,espn_roster
5240017,2199.0,Eastern Michigan Eagles,Mehki Ellison,G,Senior,"6' 0""",,espn_roster
5175028,2199.0,Eastern Michigan Eagles,Braelon Green,G,Junior,"6' 3""",180.0,espn_roster
5242937,2199.0,Eastern Michigan Eagles,Mohammad Habhab,F,Freshman,"6' 9""",205.0,espn_roster
5176654,2199.0,Eastern Michigan Eagles,Carlos Hart,G,Senior,"6' 5""",210.0,espn_roster
5313308,2199.0,Eastern Michigan Eagles,Gregory Lawson II,G,Freshman,"6' 3""",,espn_roster
5107246,2199.0,Eastern Michigan Eagles,Mak Manciel,G,Senior,"6' 4""",200.0,espn_roster
5242934,2199.0,Eastern Michigan Eagles,Mbaye N'Diaye,G,Freshman,"6' 5""",,espn_roster
5242935,2199.0,Eastern Michigan Eagles,Godslove Nwabude,F,Sophomore,"6' 9""",,espn_roster
4592404,2199.0,Eastern Michigan Eagles,Addison Patterson,F,Senior,"6' 7""",205.0,espn_roster
5176182,2199.0,Eastern Michigan Eagles,Aidan Rubio,G,Senior,"6' 7""",200.0,espn_roster
5176794,2199.0,Eastern Michigan Eagles,Jon Sanders II,G,Senior,"6' 2""",190.0,espn_roster
4703097,2199.0,Eastern Michigan Eagles,John Shanu II,C,Senior,"6' 11""",245.0,espn_roster
4401637,2199.0,Eastern Michigan Eagles,Cooper Smith,G,Senior,"6' 1""",180.0,espn_roster
5313071,2247.0,Georgia State Panthers,Christian Beam,C,Sophomore,"7' 1""",255.0,espn_roster
5313070,2247.0,Georgia State Panthers,Ayouba Berthe,G,Senior,"6' 5""",200.0,espn_roster
5164367,2247.0,Georgia State Panthers,Malachi Brown,G,Junior,"6' 1""",175.0,espn_roster
5313069,2247.0,Georgia State Panthers,Joah Chappelle,F,Sophomore,"6' 8""",200.0,espn_roster
4912212,2247.0,Georgia State Panthers,James Cooper,F,Senior,"6' 8""",235.0,espn_roster
5180677,2247.0,Georgia State Panthers,Anthony Enoh,F,Junior,"6' 7""",225.0,espn_roster
4895747,2247.0,Georgia State Panthers,Jelani Hamilton,G,Sophomore,"6' 5""",200.0,espn_roster
5313072,2247.0,Georgia State Panthers,Chris Jones,G,Freshman,"6' 6""",205.0,espn_roster
5239900,2247.0,Georgia State Panthers,Emmanuel Koveos,G,Junior,"6' 0""",160.0,espn_roster
4895743,2247.0,Georgia State Panthers,Jakai Newton,G,Sophomore,"6' 4""",205.0,espn_roster
5239901,2247.0,Georgia State Panthers,Clash Peters,F,Sophomore,"6' 9""",240.0,espn_roster
5239902,2247.0,Georgia State Panthers,Trey Scott III,F,Freshman,"6' 11""",225.0,espn_roster
5174974,2247.0,Georgia State Panthers,Isaiah Sherrard,F,Junior,"6' 7""",185.0,espn_roster
5239903,2247.0,Georgia State Panthers,Kwame Tanic,F,Sophomore,"6' 7""",200.0,espn_roster
5313068,2247.0,Georgia State Panthers,Micah Tucker,G,Freshman,"6' 3""",190.0,espn_roster
4898228,2619.0,Stony Brook Seawolves,Rob Brown III,G,Senior,"6' 4""",195.0,espn_roster
5312182,2619.0,Stony Brook Seawolves,Jonah Butler,G,Freshman,"6' 6""",210.0,espn_roster
